Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF231	05/11/2007	0.313	0.26	0.421	0.511	0.52	13.88	10.84	9.4	8.54	8.15
CAF231	05/12/2007	0.313	0.261	0.421	0.511	0.52	14.43	11.31	9.7	8.72	8.26
CAF231	05/13/2007	0.312	0.261	0.421	0.512	0.52	14.2	11.67	10	8.91	8.37
CAF231	05/14/2007	0.309	0.261	0.422	0.512	0.52	13.23	11.66	10.25	9.12	8.51
CAF231	05/15/2007	0.309	0.261	0.422	0.512	0.52	13.58	11.63	10.33	9.26	8.6
CAF231	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	05/24/2007	0.301	0.259	0.423	0.513	0.515	13.19	11.52	10.9	10.2	9.6
CAF231	05/25/2007	0.301	0.259	0.423	0.513	0.514	13.31	11.68	10.9	10.2	9.6
CAF231	05/26/2007	0.302	0.259	0.423	0.513	0.512	14.08	11.93	10.98	10.2	9.63
CAF231	05/27/2007	0.302	0.259	0.423	0.513	0.506	14.74	12.28	11.1	10.24	9.69
CAF231	05/28/2007	0.298	0.259	0.424	0.513	0.506	13.41	12.44	11.26	10.32	9.71
CAF231	05/29/2007	0.295	0.258	0.424	0.513	0.506	12.77	11.88	11.3	10.43	9.8
CAF231	05/30/2007	0.295	0.257	0.424	0.513	0.506	13.85	11.95	11.3	10.48	9.86
CAF231	05/31/2007	0.295	0.258	0.424	0.513	0.505	15.06	12.35	11.31	10.5	9.9
CAF231	06/01/2007	0.294	0.257	0.424	0.513	0.505	16.03	12.87	11.48	10.55	9.95
CAF231	06/02/2007	0.29	0.257	0.425	0.513	0.504	16.8	13.37	11.71	10.65	10.01
CAF231	06/03/2007	0.282	0.259	0.425	0.513	0.503	17.37	13.85	11.99	10.79	10.1
CAF231	06/04/2007	0.274	0.262	0.426	0.513	0.503	18.03	14.3	12.28	10.95	10.2
CAF231	06/05/2007	0.268	0.263	0.427	0.513	0.502	16.7	14.7	12.62	11.2	10.32
CAF231	06/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	06/15/2007	0.251	0.234	0.426	0.412	0.499	15.05	13.3	12.42	11.61	11
CAF231	06/16/2007	0.251	0.231	0.426	0.365	0.499	15.2	13.48	12.5	11.63	11
CAF231	06/17/2007	0.248	0.226	0.425	0.355	0.499	14.26	13.47	12.59	11.69	11.02
CAF231	06/18/2007	0.245	0.219	0.424	0.354	0.498	13.93	13.25	12.6	11.71	11.1
CAF231	06/19/2007	0.243	0.213	0.423	0.354	0.491	14.47	13.2	12.52	11.77	11.1
CAF231	06/20/2007	0.241	0.207	0.42	0.352	0.488	15.35	13.37	12.54	11.8	11.13
CAF231	06/21/2007	0.24	0.203	0.418	0.351	0.479	16.24	13.73	12.63	11.8	11.2
CAF231	06/22/2007	0.238	0.2	0.416	0.35	0.431	16.46	14.06	12.79	11.85	11.2
CAF231	06/23/2007	0.236	0.197	0.413	0.349	0.407	16.42	14.28	12.95	11.93	11.26
CAF231	06/24/2007	0.234	0.195	0.41	0.347	0.404	16.13	14.36	13.09	12.02	11.3
CAF231	06/25/2007	0.231	0.194	0.406	0.345	0.401	15.5	14.32	13.2	12.1	11.4
CAF231	06/26/2007	0.229	0.192	0.403	0.343	0.399	14.86	14.09	13.2	12.2	11.45
CAF231	06/27/2007	0.228	0.189	0.4	0.341	0.397	15.35	13.99	13.2	12.21	11.5
CAF231	06/28/2007	0.228	0.188	0.398	0.339	0.395	15.84	14.07	13.2	12.25	11.57
CAF231	06/29/2007	0.228	0.187	0.395	0.337	0.392	16.25	14.25	13.21	12.3	11.6
CAF231	06/30/2007	0.227	0.187	0.393	0.335	0.389	16.15	14.39	13.31	12.3	11.61
CAF231	07/01/2007	0.226	0.185	0.391	0.333	0.386	16.11	14.46	13.4	12.39	11.7
CAF231	07/02/2007	0.226	0.184	0.387	0.331	0.383	16.58	14.56	13.46	12.43	11.7
CAF231	07/03/2007	0.225	0.184	0.385	0.329	0.379	16.72	14.69	13.55	12.5	11.8
CAF231	07/04/2007	0.225	0.183	0.382	0.327	0.376	17.18	14.86	13.65	12.58	11.81
CAF231	07/05/2007	0.225	0.182	0.379	0.325	0.373	17.7	15.12	13.76	12.61	11.9
CAF231	07/06/2007	0.225	0.181	0.377	0.323	0.369	18.42	15.43	13.92	12.7	11.92
CAF231	07/07/2007	0.224	0.181	0.375	0.321	0.365	18.76	15.77	14.1	12.82	12
CAF231	07/08/2007	0.222	0.181	0.374	0.319	0.362	18.51	15.98	14.32	12.94	12.09
CAF231	07/09/2007	0.221	0.18	0.373	0.318	0.359	18.46	16.08	14.47	13.06	12.18
CAF231	07/10/2007	0.221	0.18	0.371	0.317	0.355	18.72	16.18	14.59	13.17	12.27
CAF231	07/11/2007	0.221	0.179	0.37	0.315	0.352	19.17	16.35	14.72	13.29	12.37
CAF231	07/12/2007	0.221	0.179	0.37	0.314	0.349	19.51	16.57	14.85	13.38	12.43
CAF231	07/13/2007	0.221	0.179	0.369	0.308	0.347	19.71	16.78	15.03	13.53	12.55
CAF231	07/14/2007	0.221	0.179	0.369	0.311	0.345	19.95	16.98	15.18	13.62	12.62
CAF231	07/15/2007	0.22	0.179	0.369	0.31	0.343	20.13	17.23	15.35	13.74	12.71
CAF231	07/16/2007	0.219	0.179	0.368	0.309	0.341	19.89	17.31	15.52	13.88	12.82
CAF231	07/17/2007	0.219	0.179	0.368	0.307	0.339	19.88	17.38	15.63	13.99	12.93
CAF231	07/18/2007	0.217	0.178	0.369	0.306	0.338	19.28	17.34	15.73	14.09	13.03
CAF231	07/19/2007	0.218	0.178	0.368	0.305	0.337	19.57	17.31	15.8	14.19	13.11
CAF231	07/20/2007	0.215	0.178	0.368	0.303	0.336	18.84	17.27	15.8	14.28	13.2
CAF231	07/21/2007	0.215	0.177	0.368	0.302	0.336	18.81	17.12	15.8	14.34	13.29
CAF231	07/22/2007	0.216	0.177	0.368	0.3	0.335	19.4	17.17	15.8	14.4	13.35
CAF231	07/23/2007	0.218	0.177	0.368	0.299	0.333	20.09	17.36	15.87	14.42	13.4
CAF231	07/24/2007	0.219	0.178	0.368	0.297	0.333	20.64	17.73	16.01	14.5	13.49
CAF231	07/25/2007	0.218	0.178	0.368	0.295	0.332	20.33	17.89	16.15	14.58	13.53
CAF231	07/26/2007	0.218	0.178	0.368	0.294	0.332	20.36	17.94	16.28	14.68	13.6
CAF231	07/27/2007	0.22	0.179	0.369	0.293	0.331	20.88	18.07	16.38	14.78	13.68
CAF231	07/28/2007	0.22	0.179	0.369	0.287	0.33	21.06	18.3	16.52	14.58	13.77
CAF231	07/29/2007	0.22	0.179	0.369	0.284	0.33	21.07	18.45	16.65	14.6	13.86
CAF231	07/30/2007	0.22	0.179	0.37	NA	0.33	21	18.55	16.78	NA	13.94
CAF231	07/31/2007	0.219	0.18	0.37	NA	0.33	20.61	18.55	16.88	NA	14.03
CAF231	08/01/2007	0.219	0.18	0.37	NA	0.33	20.52	18.48	16.91	NA	14.1
CAF231	08/02/2007	0.219	0.179	0.37	NA	0.33	20.76	18.49	17	NA	14.19
CAF231	08/03/2007	0.221	0.18	0.371	NA	0.33	21.26	18.65	17.02	NA	14.28
CAF231	08/04/2007	0.22	0.18	0.371	NA	0.33	21	18.77	17.11	NA	14.33
CAF231	08/05/2007	0.219	0.18	0.371	NA	0.33	20.61	18.76	17.2	NA	14.4
CAF231	08/06/2007	0.218	0.18	0.371	NA	0.33	20.17	18.66	17.2	NA	14.5
CAF231	08/07/2007	0.218	0.18	0.371	NA	0.33	20.39	18.58	17.2	NA	14.54
CAF231	08/08/2007	0.218	0.18	0.372	NA	0.33	20.4	18.59	17.2	NA	14.6
CAF231	08/09/2007	0.217	0.18	0.371	NA	0.331	20.04	18.54	17.2	NA	14.65
CAF231	08/10/2007	0.217	0.18	0.371	NA	0.331	19.99	18.44	17.2	NA	14.7
CAF231	08/11/2007	0.216	0.179	0.371	NA	0.331	19.57	18.36	17.2	NA	14.75
CAF231	08/12/2007	0.216	0.179	0.371	NA	0.331	19.74	18.27	17.2	NA	14.8
CAF231	08/13/2007	0.216	0.179	0.371	NA	0.331	19.71	18.27	17.12	NA	14.8
CAF231	08/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	08/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	09/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	10/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	11/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF231	12/18/2007	0.358	0.296	0.34	0.263	0.321	2.45	4	5.47	6.7	7.7
CAF231	12/19/2007	0.34	0.343	0.342	0.263	0.321	2.47	3.89	5.39	6.67	7.62
CAF231	12/20/2007	0.327	0.352	0.456	0.267	0.322	2.8	3.83	5.3	6.55	7.53
CAF231	12/21/2007	0.301	0.322	0.472	0.269	0.323	2.63	3.9	5.3	6.48	7.47
CAF231	12/22/2007	0.291	0.317	0.484	0.269	0.324	2.3	3.87	5.3	6.4	7.38
CAF231	12/23/2007	0.287	0.314	0.489	0.271	0.324	2.1	3.75	5.22	6.36	7.3
CAF231	12/24/2007	0.333	0.342	0.49	0.272	0.325	1.9	3.57	5.14	6.3	7.24
CAF231	12/25/2007	0.307	0.326	0.492	0.274	0.337	1.9	3.43	5.01	6.2	7.15
CAF231	12/26/2007	0.295	0.318	0.492	0.28	0.342	1.9	3.4	4.92	6.11	7.08
CAF231	12/27/2007	0.293	0.314	0.493	0.29	0.361	1.87	3.32	4.88	6.04	7
CAF231	12/28/2007	0.291	0.312	0.492	0.296	0.403	1.8	3.3	4.8	5.97	6.9
CAF231	12/29/2007	0.291	0.31	0.492	0.299	NA	1.8	3.3	4.77	5.9	NA
CAF231	12/30/2007	0.292	0.308	0.491	0.302	NA	1.8	3.25	4.7	5.82	NA
CAF231	12/31/2007	0.293	0.308	0.491	0.303	NA	1.8	3.2	4.7	5.78	NA
CAF231	01/01/2008	0.293	0.308	0.491	0.305	NA	1.8	3.2	4.61	5.7	NA
CAF231	01/02/2008	0.29	0.307	0.491	0.306	NA	1.8	3.2	4.6	5.67	NA
CAF231	01/03/2008	0.288	0.307	0.491	0.307	NA	1.8	3.18	4.6	5.62	NA
CAF231	01/04/2008	0.303	0.312	0.491	0.32	NA	1.77	3.1	4.5	5.58	NA
CAF231	01/05/2008	0.316	0.329	0.491	0.434	NA	1.7	3.05	4.48	5.52	NA
CAF231	01/06/2008	0.307	0.321	0.491	0.445	NA	1.77	3	4.4	5.5	NA
CAF231	01/07/2008	0.302	0.316	0.489	0.449	NA	1.8	3	4.4	5.43	NA
CAF231	01/08/2008	0.3	0.314	0.491	0.45	NA	1.8	3	4.4	5.4	NA
CAF231	01/09/2008	0.299	0.312	0.49	0.435	NA	1.8	3	4.34	5.38	NA
CAF231	01/10/2008	0.299	0.311	0.49	0.385	NA	1.8	3	4.3	5.32	NA
CAF231	01/11/2008	0.337	0.46	0.491	0.35	NA	1.75	2.97	4.28	5.28	NA
CAF231	01/12/2008	0.324	0.364	0.491	0.355	NA	1.75	2.9	4.2	5.2	NA
CAF231	01/13/2008	0.337	0.388	0.491	0.367	NA	1.78	2.9	4.2	5.16	NA
CAF231	01/14/2008	0.316	0.37	0.49	0.377	NA	1.8	2.9	4.17	5.11	NA
CAF231	01/15/2008	0.315	0.326	0.49	0.379	NA	1.8	2.9	4.14	5.1	NA
CAF231	01/16/2008	0.305	0.32	0.49	0.386	NA	1.8	2.9	4.1	5.09	NA
CAF231	01/17/2008	0.298	0.316	0.49	0.385	NA	1.75	2.9	4.1	5.07	NA
CAF231	01/18/2008	0.293	0.313	0.49	0.387	NA	1.7	2.9	4.1	5.02	NA
CAF231	01/19/2008	0.29	0.312	0.49	0.384	NA	1.7	2.87	4.1	5	NA
CAF231	01/20/2008	0.289	0.31	0.49	0.384	NA	1.7	2.8	4.1	4.99	NA
CAF231	01/21/2008	0.289	0.309	0.49	0.388	NA	1.7	2.8	4.03	4.98	NA
CAF231	01/22/2008	0.287	0.308	0.49	0.39	NA	1.63	2.8	4	4.91	NA
CAF231	01/23/2008	0.285	0.307	0.489	0.376	NA	1.56	2.77	4	4.9	NA
CAF231	01/24/2008	0.283	0.307	0.489	0.35	NA	1.45	2.7	4	4.89	NA
CAF231	01/25/2008	0.28	0.305	0.489	0.346	NA	1.36	2.65	3.91	4.83	NA
CAF231	01/26/2008	0.278	0.304	0.488	0.345	NA	1.3	2.6	3.9	4.8	NA
CAF231	01/27/2008	0.277	0.304	0.488	0.345	NA	1.3	2.54	3.84	4.8	NA
CAF231	01/28/2008	0.278	0.303	0.488	0.344	NA	1.3	2.5	3.8	4.72	NA
CAF231	01/29/2008	0.281	0.302	0.488	0.343	NA	1.3	2.5	3.8	4.7	NA
CAF231	01/30/2008	0.284	0.302	0.487	0.342	NA	1.3	2.44	3.71	4.68	NA
CAF231	01/31/2008	0.288	0.302	0.487	0.342	NA	1.3	2.4	3.7	4.6	NA
CAF231	02/01/2008	0.293	0.302	0.487	0.341	NA	1.35	2.4	3.7	4.6	NA
CAF231	02/02/2008	0.297	0.303	0.487	0.341	NA	1.4	2.4	3.7	4.57	NA
CAF231	02/03/2008	0.301	0.306	0.487	0.341	NA	1.4	2.4	3.63	4.52	NA
CAF231	02/04/2008	0.302	0.308	0.487	0.34	NA	1.4	2.4	3.6	4.5	NA
CAF231	02/05/2008	0.303	0.311	0.487	0.341	NA	1.42	2.4	3.6	4.5	NA
CAF231	02/06/2008	0.304	0.313	0.487	0.341	NA	1.5	2.44	3.6	4.5	NA
CAF231	02/07/2008	0.306	0.315	0.487	0.343	NA	1.5	2.5	3.6	4.45	NA
CAF231	02/08/2008	0.313	0.321	0.487	0.348	NA	1.5	2.5	3.6	4.42	NA
CAF231	02/09/2008	0.326	0.332	0.488	0.393	NA	1.5	2.47	3.6	4.41	NA
CAF231	02/10/2008	0.337	0.532	0.488	0.462	NA	1.49	2.4	3.53	4.37	NA
CAF231	02/11/2008	0.329	0.644	0.488	0.495	NA	1.48	2.4	3.5	4.3	NA
CAF231	02/12/2008	0.348	0.646	0.489	0.498	NA	1.47	2.37	3.5	4.3	NA
CAF231	02/13/2008	0.334	0.646	0.489	0.501	NA	1.54	2.35	3.5	4.3	NA
