Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF201	06/26/2007	0.362	0.482	0.414	0.46	0.446	12.86	12.52	11.3	10.52	10.15
CAF201	06/27/2007	0.387	0.478	0.413	0.46	0.445	13.35	12.43	11.3	10.6	10.2
CAF201	06/28/2007	0.386	0.475	0.411	0.46	0.445	13.93	12.56	11.32	10.6	10.25
CAF201	06/29/2007	0.385	0.473	0.409	0.461	0.444	14.44	12.75	11.41	10.63	10.3
CAF201	06/30/2007	0.384	0.471	0.408	0.461	0.445	14.34	12.97	11.5	10.7	10.32
CAF201	07/01/2007	0.383	0.469	0.406	0.461	0.444	14.21	13.05	11.62	10.77	10.4
CAF201	07/02/2007	0.382	0.465	0.404	0.461	0.444	14.85	13.16	11.7	10.82	10.41
CAF201	07/03/2007	0.381	0.462	0.403	0.461	0.445	14.92	13.37	11.81	10.9	10.5
CAF201	07/04/2007	0.38	0.459	0.402	0.462	0.445	15.4	13.53	11.92	10.99	10.53
CAF201	07/05/2007	0.38	0.456	0.402	0.462	0.444	15.97	13.76	12.04	11.06	10.6
CAF201	07/06/2007	0.38	0.454	0.402	0.462	0.444	16.7	14.09	12.2	11.15	10.66
CAF201	07/07/2007	0.379	0.453	0.401	0.462	0.444	16.98	14.45	12.4	11.25	10.72
CAF201	07/08/2007	0.377	0.453	0.4	0.463	0.444	16.58	14.67	12.6	11.37	10.8
CAF201	07/09/2007	0.377	0.452	0.399	0.463	0.444	16.53	14.75	12.76	11.5	10.9
CAF201	07/10/2007	0.377	0.451	0.398	0.463	0.444	16.87	14.88	12.89	11.62	10.99
CAF201	07/11/2007	0.377	0.451	0.395	0.463	0.444	17.41	15.13	13.03	11.73	11.08
CAF201	07/12/2007	0.377	0.45	0.394	0.464	0.444	17.76	15.38	13.19	11.84	11.16
CAF201	07/13/2007	0.377	0.451	0.393	0.464	0.445	17.98	15.58	13.37	11.96	11.25
CAF201	07/14/2007	0.377	0.451	0.392	0.464	0.445	18.3	15.82	13.53	12.08	11.34
CAF201	07/15/2007	0.378	0.451	0.39	0.464	0.445	18.43	16.05	13.69	12.21	11.43
CAF201	07/16/2007	0.377	0.451	0.388	0.465	0.445	18.19	16.16	13.86	12.34	11.53
CAF201	07/17/2007	0.377	0.451	0.388	0.465	0.445	18.13	16.25	13.98	12.46	11.64
CAF201	07/18/2007	0.376	0.451	0.386	0.465	0.446	17.63	16.17	14.1	12.57	11.74
CAF201	07/19/2007	0.376	0.451	0.386	0.466	0.446	18.02	16.15	14.1	12.68	11.83
CAF201	07/20/2007	0.374	0.452	0.385	0.466	0.447	17.16	16.08	14.19	12.76	11.92
CAF201	07/21/2007	0.374	0.451	0.386	0.466	0.447	17.14	15.84	14.19	12.85	12
CAF201	07/22/2007	0.375	0.451	0.385	0.466	0.447	17.62	15.88	14.2	12.9	12.1
CAF201	07/23/2007	0.377	0.451	0.384	0.466	0.447	18.22	16.05	14.2	12.93	12.15
CAF201	07/24/2007	0.377	0.452	0.384	0.467	0.448	18.66	16.37	14.33	13	12.2
CAF201	07/25/2007	0.376	0.453	0.384	0.467	0.448	18.12	16.49	14.45	13.08	12.3
CAF201	07/26/2007	0.376	0.453	0.385	0.468	0.448	18.09	16.48	14.56	13.17	12.35
CAF201	07/27/2007	0.377	0.454	0.386	0.468	0.448	18.61	16.56	14.63	13.25	12.42
CAF201	07/28/2007	0.377	0.455	0.386	0.468	0.449	18.58	16.7	14.71	13.32	12.5
CAF201	07/29/2007	0.377	0.455	0.386	0.469	0.449	18.45	16.78	14.81	13.4	12.58
CAF201	07/30/2007	0.377	0.455	0.386	0.469	0.449	18.27	16.79	14.89	13.5	12.65
CAF201	07/31/2007	0.375	0.455	0.388	0.469	0.45	17.75	16.74	14.92	13.56	12.71
CAF201	08/01/2007	0.375	0.455	0.387	0.47	0.45	17.61	16.6	14.95	13.6	12.8
CAF201	08/02/2007	0.376	0.455	0.388	0.47	0.45	17.87	16.56	14.92	13.7	12.87
CAF201	08/03/2007	0.377	0.455	0.388	0.47	0.451	18.45	16.65	14.94	13.7	12.9
CAF201	08/04/2007	0.376	0.455	0.388	0.471	0.451	18	16.75	15	13.74	13
CAF201	08/05/2007	0.375	0.455	0.388	0.471	0.451	17.57	16.68	15.03	13.8	13
CAF201	08/06/2007	0.374	0.455	0.388	0.472	0.452	17.24	16.55	15.04	13.9	13.1
CAF201	08/07/2007	0.375	0.455	0.388	0.472	0.452	17.57	16.47	15	13.9	13.1
CAF201	08/08/2007	0.375	0.455	0.388	0.472	0.452	17.64	16.47	15	13.9	13.18
CAF201	08/09/2007	0.374	0.455	0.388	0.472	0.452	17.06	16.45	15	13.9	13.2
CAF201	08/10/2007	0.373	0.454	0.388	0.473	0.452	16.92	16.33	15	13.92	13.25
CAF201	08/11/2007	0.372	0.454	0.388	0.473	0.452	16.29	16.24	14.99	14	13.3
CAF201	08/12/2007	0.372	0.454	0.388	0.474	0.452	16.27	16.1	14.91	14	13.3
CAF201	08/13/2007	NA	0.454	0.388	0.474	0.452	NA	16.07	14.9	14	13.3
CAF201	08/14/2007	NA	0.454	0.389	0.474	0.452	NA	16.05	14.88	14	13.39
CAF201	08/15/2007	NA	0.454	0.389	0.475	0.451	NA	16.08	14.85	14	13.4
CAF201	08/16/2007	NA	0.455	0.39	0.475	0.451	NA	16.18	14.89	14	13.4
CAF201	08/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF201	08/30/2007	NA	0.449	0.381	0.484	0.449	NA	14.8	14.1	13.7	13.5
CAF201	08/31/2007	NA	0.45	0.384	0.485	0.449	NA	14.98	14.11	13.7	13.47
CAF201	09/01/2007	NA	0.451	0.388	0.486	0.45	NA	15.21	14.18	13.7	13.4
CAF201	09/02/2007	NA	0.452	0.39	0.487	0.449	NA	15.26	14.22	13.7	13.4
CAF201	09/03/2007	NA	0.452	0.394	0.488	0.449	NA	15.26	14.29	13.7	13.4
CAF201	09/04/2007	NA	0.452	0.401	0.49	0.449	NA	15.25	14.3	13.7	13.4
CAF201	09/05/2007	NA	0.452	0.403	0.491	0.449	NA	15.22	14.3	13.7	13.4
CAF201	09/06/2007	NA	0.452	0.407	0.493	0.449	NA	15.17	14.3	13.7	13.4
CAF201	09/07/2007	NA	0.452	0.409	0.494	0.45	NA	15.07	14.3	13.7	13.4
CAF201	09/08/2007	NA	0.451	0.412	0.495	0.45	NA	14.87	14.22	13.7	13.49
CAF201	09/09/2007	NA	0.451	0.414	0.496	0.45	NA	14.68	14.14	13.7	13.5
CAF201	09/10/2007	NA	0.45	0.416	0.497	0.45	NA	14.57	14.07	13.7	13.44
CAF201	09/11/2007	NA	0.45	0.417	0.498	0.45	NA	14.49	13.99	13.6	13.4
CAF201	09/12/2007	NA	0.45	0.418	0.498	0.449	NA	14.5	13.91	13.6	13.4
CAF201	09/13/2007	NA	0.45	0.419	0.498	0.449	NA	14.51	13.9	13.53	13.4
CAF201	09/14/2007	NA	0.45	0.42	0.499	0.449	NA	14.52	13.9	13.5	13.4
CAF201	09/15/2007	NA	0.45	0.422	0.499	0.449	NA	14.47	13.86	13.5	13.4
CAF201	09/16/2007	NA	0.449	0.422	0.5	0.449	NA	14.32	13.8	13.5	13.37
CAF201	09/17/2007	NA	0.448	0.422	0.5	0.449	NA	14.2	13.78	13.48	13.3
CAF201	09/18/2007	NA	0.448	0.422	0.501	0.449	NA	14.04	13.7	13.4	13.3
CAF201	09/19/2007	NA	0.447	0.422	0.501	0.449	NA	13.78	13.61	13.4	13.3
CAF201	09/20/2007	0.365	0.446	0.423	0.502	0.449	12.29	13.54	13.49	13.34	13.3
CAF201	09/21/2007	0.364	0.445	0.424	0.502	0.449	11.91	13.26	13.36	13.29	13.3
CAF201	09/22/2007	0.365	0.444	0.425	0.503	0.448	12.22	13.08	13.23	13.2	13.2
CAF201	09/23/2007	0.365	0.444	0.424	0.503	0.449	12.13	13.01	13.1	13.11	13.2
CAF201	09/24/2007	0.364	0.443	0.424	0.503	0.45	11.86	12.87	13.01	13.04	13.13
CAF201	09/25/2007	0.364	0.443	0.424	0.504	0.449	11.73	12.72	12.9	12.98	13.1
CAF201	09/26/2007	0.364	0.442	0.424	0.504	0.449	11.73	12.58	12.79	12.9	13.05
CAF201	09/27/2007	0.364	0.442	0.424	0.504	0.448	11.93	12.5	12.7	12.81	13
CAF201	09/28/2007	0.365	0.442	0.425	0.505	0.448	12.3	12.58	12.63	12.73	12.96
CAF201	09/29/2007	0.363	0.442	0.425	0.505	0.449	11.41	12.53	12.6	12.7	12.9
CAF201	09/30/2007	0.363	0.441	0.426	0.505	0.449	11.06	12.25	12.52	12.61	12.88
CAF201	10/01/2007	0.363	0.44	0.426	0.505	0.449	11.06	12.03	12.4	12.58	12.8
CAF201	10/02/2007	0.363	0.44	0.426	0.505	0.449	10.88	11.88	12.29	12.5	12.79
CAF201	10/03/2007	0.364	0.44	0.426	0.505	0.448	10.79	11.76	12.17	12.4	12.7
CAF201	10/04/2007	0.364	0.439	0.426	0.505	0.448	10.41	11.61	12.06	12.33	12.68
CAF201	10/05/2007	0.362	0.439	0.425	0.505	0.449	9.63	11.42	11.96	12.25	12.6
CAF201	10/06/2007	0.362	0.437	0.425	0.505	0.449	9.13	11.08	11.8	12.18	12.55
CAF201	10/07/2007	0.363	0.437	0.425	0.505	0.449	9.41	10.85	11.63	12.07	12.5
CAF201	10/08/2007	0.365	0.436	0.425	0.505	0.448	10.21	10.8	11.5	11.96	12.41
CAF201	10/09/2007	0.367	0.437	0.426	0.504	0.448	10.98	10.96	11.4	11.87	12.35
CAF201	10/10/2007	0.368	0.437	0.428	0.504	0.448	11.23	11.17	11.4	11.8	12.3
CAF201	10/11/2007	0.367	0.437	0.429	0.504	0.448	10.62	11.21	11.41	11.71	12.2
CAF201	10/12/2007	0.367	0.437	0.431	0.504	0.448	10.53	11.18	11.4	11.7	12.2
CAF201	10/13/2007	0.366	0.437	0.432	0.504	0.448	9.98	11.06	11.39	11.7	12.1
CAF201	10/14/2007	0.366	0.436	0.432	0.504	0.448	9.74	10.94	11.32	11.63	12.1
CAF201	10/15/2007	0.367	0.436	0.432	0.504	0.447	9.99	10.79	11.24	11.6	12.06
CAF201	10/16/2007	0.368	0.436	0.431	0.504	0.447	10.27	10.8	11.19	11.53	12
CAF201	10/17/2007	0.368	0.435	0.431	0.504	0.447	9.51	10.76	11.13	11.5	12
CAF201	10/18/2007	0.367	0.434	0.431	0.504	0.447	8.73	10.5	11.07	11.43	11.9
CAF201	10/19/2007	0.368	0.433	0.431	0.505	0.447	8.77	10.23	10.95	11.4	11.9
CAF201	10/20/2007	0.369	0.432	0.433	0.505	0.447	8.48	10.08	10.81	11.3	11.83
CAF201	10/21/2007	0.37	0.431	0.432	0.504	0.449	7.93	9.86	10.68	11.21	11.8
CAF201	10/22/2007	0.373	0.431	0.434	0.504	0.449	8.52	9.69	10.55	11.13	11.71
CAF201	10/23/2007	0.375	0.431	0.435	0.504	0.449	9.11	9.73	10.43	11.03	11.67
CAF201	10/24/2007	0.378	0.432	0.435	0.503	0.448	9.8	9.89	10.4	10.95	11.6
CAF201	10/25/2007	0.38	0.432	0.432	0.503	0.449	9.73	10.09	10.41	10.9	11.52
CAF201	10/26/2007	0.378	0.432	0.431	0.503	0.449	7.87	10.01	10.45	10.88	11.5
CAF201	10/27/2007	0.378	0.43	0.434	0.503	0.448	6.79	9.53	10.36	10.8	11.42
CAF201	10/28/2007	0.379	0.429	0.433	0.503	0.448	6.71	9.09	10.18	10.77	11.4
CAF201	10/29/2007	0.38	0.429	0.431	0.503	0.448	7.18	8.88	9.98	10.66	11.34
CAF201	10/30/2007	0.382	0.428	0.432	0.502	0.448	7.45	8.85	9.83	10.55	11.29
CAF201	10/31/2007	0.381	0.428	0.431	0.502	0.448	6.42	8.74	9.73	10.44	11.2
CAF201	11/01/2007	0.382	0.428	0.431	0.502	0.448	6.29	8.48	9.59	10.35	11.13
CAF201	11/02/2007	0.382	0.427	0.43	0.502	0.448	5.55	8.26	9.44	10.25	11.06
CAF201	11/03/2007	0.382	0.426	0.43	0.501	0.448	5.31	7.93	9.27	10.13	10.99
CAF201	11/04/2007	0.384	0.426	0.43	0.501	0.447	6.05	7.8	9.07	10	10.9
CAF201	11/05/2007	0.385	0.426	0.433	0.501	0.448	6.18	7.82	8.94	9.87	10.8
CAF201	11/06/2007	0.385	0.426	0.432	0.5	0.447	6.06	7.8	8.87	9.77	10.7
CAF201	11/07/2007	0.386	0.426	0.43	0.5	0.447	6.33	7.8	8.8	9.68	10.62
CAF201	11/08/2007	0.388	0.426	0.428	0.5	0.446	6.85	7.86	8.73	9.6	10.54
CAF201	11/09/2007	0.389	0.427	0.427	0.5	0.446	7.31	7.99	8.7	9.51	10.47
CAF201	11/10/2007	0.39	0.427	0.428	0.499	0.446	7.33	8.14	8.7	9.5	10.4
CAF201	11/11/2007	0.389	0.428	0.427	0.499	0.446	6.4	8.17	8.73	9.4	10.33
CAF201	11/12/2007	0.389	0.427	0.429	0.499	0.446	5.83	7.95	8.7	9.4	10.3
CAF201	11/13/2007	0.393	0.424	0.43	0.499	0.446	5.83	7.69	8.61	9.36	10.24
CAF201	11/14/2007	0.396	0.423	0.429	0.499	0.447	5.06	7.54	8.5	9.3	10.2
CAF201	11/15/2007	0.398	0.423	0.43	0.499	0.446	5.03	7.27	8.37	9.2	10.13
CAF201	11/16/2007	0.401	0.424	0.43	0.499	0.446	5.88	7.22	8.23	9.12	10.08
CAF201	11/17/2007	0.412	0.424	0.456	0.498	0.446	6.78	7.39	8.12	9.03	10
CAF201	11/18/2007	0.478	0.421	0.522	0.498	0.447	6.85	7.54	8.13	8.96	9.92
CAF201	11/19/2007	0.535	0.423	0.522	0.498	0.447	5.82	7.51	8.2	8.9	9.87
CAF201	11/20/2007	0.546	0.424	0.519	0.498	0.448	5.27	7.3	8.15	8.9	9.8
CAF201	11/21/2007	0.554	0.427	0.504	0.498	0.449	4.96	7.08	8.05	8.84	9.8
CAF201	11/22/2007	0.554	0.431	0.483	0.497	0.449	4.42	6.86	7.94	8.78	9.7
CAF201	11/23/2007	0.552	0.434	0.472	0.497	0.449	3.93	6.55	7.78	8.7	9.68
CAF201	11/24/2007	0.551	0.438	0.463	0.497	0.448	3.57	6.27	7.61	8.59	9.6
CAF201	11/25/2007	0.549	0.441	0.452	0.497	0.448	3.2	6	7.44	8.48	9.53
CAF201	11/26/2007	0.547	0.443	0.443	0.495	0.447	2.98	5.74	7.22	8.35	9.45
CAF201	11/27/2007	0.546	0.444	0.441	0.493	0.444	2.9	5.52	7.03	8.2	9.35
CAF201	11/28/2007	0.545	0.447	0.441	0.493	0.445	2.9	5.36	6.85	8.06	9.26
CAF201	11/29/2007	0.545	0.45	0.437	0.492	0.444	2.9	5.25	6.72	7.94	9.16
CAF201	11/30/2007	0.545	0.452	0.439	0.492	0.444	2.9	5.18	6.59	7.82	9.06
CAF201	12/01/2007	0.546	0.454	0.441	0.492	0.444	2.9	5.12	6.49	7.68	8.96
CAF201	12/02/2007	0.546	0.457	0.442	0.491	0.444	2.9	5.1	6.4	7.59	8.86
CAF201	12/03/2007	0.599	0.489	0.513	0.49	0.45	2.59	4.95	6.28	7.48	8.76
CAF201	12/04/2007	0.65	0.494	0.524	0.49	0.455	3.19	4.76	6.13	7.36	8.67
CAF201	12/05/2007	0.636	0.495	0.524	0.49	0.455	3.77	4.91	6.01	7.24	8.58
CAF201	12/06/2007	0.628	0.494	0.524	0.489	0.453	3.5	5.04	6	7.16	8.5
CAF201	12/07/2007	0.622	0.495	0.522	0.488	0.453	3.34	5.03	6	7.1	8.4
CAF201	12/08/2007	0.616	0.496	0.53	0.488	0.454	3.08	5	5.99	7.06	8.34
CAF201	12/09/2007	0.609	0.496	0.533	0.488	0.453	2.63	4.88	5.9	7	8.29
CAF201	12/10/2007	0.605	0.496	0.533	0.488	0.453	2.3	4.7	5.83	6.95	8.2
CAF201	12/11/2007	0.603	0.496	0.531	0.487	0.453	2.2	4.52	5.73	6.88	8.15
CAF201	12/12/2007	0.601	0.496	0.53	0.487	0.452	2.2	4.4	5.61	6.78	8.09
CAF201	12/13/2007	0.599	0.496	0.527	0.487	0.453	2.2	4.31	5.5	6.69	8
CAF201	12/14/2007	0.598	0.496	0.524	0.486	0.452	2.3	4.28	5.42	6.6	7.93
CAF201	12/15/2007	0.597	0.496	0.523	0.486	0.451	2.37	4.25	5.36	6.52	7.86
CAF201	12/16/2007	0.596	0.497	0.526	0.486	0.451	2.4	4.3	5.3	6.46	7.8
CAF201	12/17/2007	0.595	0.497	0.525	0.486	0.45	2.49	4.3	5.26	6.4	7.7
CAF201	12/18/2007	0.601	0.497	0.526	0.486	0.451	2.56	4.3	5.2	6.3	7.63
CAF201	12/19/2007	0.641	0.499	0.53	0.487	0.455	2.52	4.24	5.2	6.28	7.59
CAF201	12/20/2007	0.645	0.5	0.524	0.488	0.458	2.6	4.2	5.12	6.2	7.5
CAF201	12/21/2007	0.648	0.503	0.527	0.49	0.462	2.45	4.2	5.1	6.19	7.47
CAF201	12/22/2007	0.632	0.502	0.529	0.49	0.461	2.14	4.12	5.08	6.1	7.4
CAF201	12/23/2007	0.632	0.501	0.528	0.489	0.46	1.95	3.98	4.98	6.1	7.35
CAF201	12/24/2007	0.655	0.502	0.529	0.49	0.463	1.65	3.85	4.91	6	7.3
CAF201	12/25/2007	0.656	0.502	0.529	0.489	0.464	1.7	3.71	4.81	5.93	7.23
CAF201	12/26/2007	0.655	0.502	0.529	0.489	0.462	1.7	3.63	4.71	5.87	7.2
CAF201	12/27/2007	0.645	0.502	0.528	0.489	0.462	1.7	3.57	4.62	5.8	7.1
CAF201	12/28/2007	0.637	0.502	0.528	0.489	0.461	1.7	3.5	4.57	5.71	7.06
CAF201	12/29/2007	0.635	0.501	0.525	0.489	0.461	1.7	3.46	4.5	5.65	7
CAF201	12/30/2007	0.642	0.5	0.525	0.488	0.461	1.7	3.41	4.45	5.6	6.92
CAF201	12/31/2007	0.643	0.5	0.525	0.487	0.462	1.7	3.4	4.4	5.5	6.89
CAF201	01/01/2008	0.641	0.5	0.526	0.487	0.463	1.7	3.4	4.36	5.48	6.8
CAF201	01/02/2008	0.641	0.5	0.527	0.487	0.461	1.7	3.36	4.3	5.4	6.75
CAF201	01/03/2008	0.64	0.5	0.528	0.487	0.46	1.7	3.32	4.3	5.39	6.7
CAF201	01/04/2008	0.647	0.502	0.529	0.488	0.459	1.7	3.3	4.23	5.3	6.63
CAF201	01/05/2008	0.661	0.502	0.528	0.488	0.461	1.7	3.3	4.2	5.3	6.6
CAF201	01/06/2008	0.662	0.502	0.529	0.488	0.461	1.7	3.3	4.2	5.23	6.54
CAF201	01/07/2008	0.651	0.502	0.528	0.488	0.461	1.79	3.3	4.17	5.2	6.5
CAF201	01/08/2008	0.643	0.502	0.528	0.487	0.461	1.8	3.3	4.12	5.2	6.48
CAF201	01/09/2008	0.647	0.501	0.528	0.487	0.461	1.8	3.3	4.1	5.1	6.4
CAF201	01/10/2008	0.644	0.501	0.528	0.487	0.461	1.88	3.31	4.1	5.1	6.4
CAF201	01/11/2008	0.666	0.502	0.528	0.487	0.463	1.9	3.3	4.1	5.1	6.33
CAF201	01/12/2008	0.67	0.502	0.529	0.487	0.464	1.9	3.3	4.1	5.09	6.3
CAF201	01/13/2008	0.671	0.503	0.53	0.487	0.465	1.9	3.3	4.09	5	6.3
CAF201	01/14/2008	0.672	0.503	0.53	0.487	0.465	1.9	3.3	4.05	5	6.2
CAF201	01/15/2008	0.673	0.503	0.531	0.487	0.465	1.9	3.3	4	5	6.2
CAF201	01/16/2008	0.665	0.502	0.53	0.487	0.465	1.88	3.29	4	4.99	6.2
CAF201	01/17/2008	0.652	0.502	0.53	0.487	0.465	1.8	3.26	4	4.9	6.12
CAF201	01/18/2008	0.655	0.501	0.53	0.486	0.464	1.8	3.21	4	4.9	6.1
CAF201	01/19/2008	0.654	0.5	0.528	0.486	0.463	1.8	3.2	3.97	4.9	6.1
CAF201	01/20/2008	0.653	0.5	0.529	0.486	0.462	1.8	3.2	3.96	4.87	6.07
